FlightNum,UniqueCarrier (Airline),Origin,Dest,Distance
4370,FL,PHF,FLL,792
4371,FL,PHF,LGA,288
4372,FL,PIT,ATL,526
4373,FL,SRQ,MDW,1035
4374,FL,STL,MCO,880
4375,FL,BOS,PBI,1197
4376,FL,BOS,RSW,1249
4377,FL,CAK,TPA,894
4378,FL,FNT,RSW,1138
4379,FL,HPN,RSW,1102
4380,FL,LAS,BMI,1452
4381,FL,MCO,RIC,667
4382,FL,PWM,BWI,452
4383,FL,ROC,FLL,1184
4384,FL,ROC,LAS,2041
4385,FL,RSW,FNT,1138
4386,FL,SRQ,STL,903
4387,FL,SWF,ATL,784
4388,FL,SWF,MCO,989
4389,FL,SWF,PBI,1077
4390,FL,SWF,TPA,1048
4391,FL,LAS,IND,1591
4392,FL,BMI,MCO,936
4393,FL,FLL,PIT,994
4394,FL,MCO,CLT,468
4395,FL,PIT,MCO,834
4396,FL,RSW,HPN,1102
4397,FL,FNT,LAS,1733
4398,FL,LAS,MKE,1524
4399,FL,MCO,ROC,1033
4400,FL,MKE,RSW,1183
4401,FL,PHL,TPA,920
4402,FL,SAN,MCO,2148
4403,FL,BWI,MIA,946
4404,FL,FLL,ROC,1184
4405,FL,SRQ,DTW,1023
4406,FL,ROC,TPA,1079
4407,FL,BWI,PBI,883
4408,FL,MEM,MCO,683
4409,FL,LGA,MCO,950
4410,FL,STL,SRQ,903
4411,FL,RSW,DCA,892
4412,FL,DAY,LAS,1701
4413,FL,DCA,RSW,892
4414,FL,MCO,MCI,1072
4415,FL,CAK,LAS,1846
4416,FL,GPT,TPA,429
4417,FL,SRQ,BWI,880
4418,FL,TPA,CAK,894
4419,FL,FLL,MEM,851
4420,FL,IND,SRQ,876
4421,FL,MCO,BMI,936
4422,FL,MEM,FLL,851
4423,FL,PHF,MCO,662
4424,FL,PIT,FLL,994
4425,FL,MIA,MCI,1252
4426,FL,MKE,PHX,1460
4427,FL,TPA,FNT,1036
4428,FL,DTW,MCO,957
4429,FL,MCO,STL,880
4430,FL,MCI,MIA,1252
4431,FL,MLI,MCO,1036
4432,FL,DFW,MCO,984
4433,HA,LAX,HNL,2556
4434,HA,HNL,LAX,2556
4435,HA,LAS,HNL,2762
4436,HA,HNL,LAS,2762
4437,HA,SFO,HNL,2398
4438,HA,HNL,SFO,2398
4439,HA,SAN,HNL,2614
4440,HA,HNL,SAN,2614
4441,HA,SMF,HNL,2462
4442,HA,HNL,SMF,2462
4443,HA,SEA,HNL,2677
4444,HA,HNL,SEA,2677
4445,HA,PDX,HNL,2603
4446,HA,HNL,PDX,2603
4447,HA,SEA,OGG,2640
4448,HA,OGG,SEA,2640
4449,HA,PHX,HNL,2917
4450,HA,HNL,PHX,2917
4451,HA,SAN,OGG,2541
4452,HA,OGG,SAN,2541
4453,HA,PDX,OGG,2562
4454,HA,OGG,PDX,2562
4455,HA,SJC,HNL,2416
4456,HA,HNL,SJC,2416
4457,HA,HNL,KOA,163
4458,HA,ITO,HNL,216
4459,HA,OGG,HNL,100
4460,HA,HNL,OGG,100
4461,HA,KOA,HNL,163
4462,HA,HNL,LIH,102
4463,HA,LIH,HNL,102
4464,HA,KOA,OGG,84
4465,HA,OGG,KOA,84
4466,HA,HNL,ITO,216
4467,HA,LIH,OGG,202
4468,MQ,LAX,SAN,109
4469,MQ,SAN,LAX,109
4470,MQ,SBP,LAX,155
4471,MQ,LAX,SBP,155
4472,MQ,SBA,LAX,89
4473,MQ,LAX,FAT,209
4474,MQ,FAT,LAX,209
4475,MQ,MRY,LAX,267
4476,MQ,LAX,MRY,267
4477,MQ,LAX,SBA,89
4478,MQ,LAX,LAS,236
4479,MQ,LAS,LAX,236
4480,MQ,SAN,SJC,417
4481,MQ,SJC,LAX,308
4482,MQ,XNA,LAX,1371
4483,MQ,LAX,XNA,1371
4484,MQ,LAX,SJC,308
4485,MQ,SJC,SNA,342
4486,MQ,SJC,SAN,417
4487,MQ,SNA,SJC,342
4488,MQ,SNA,SFO,372
4489,MQ,SFO,SNA,372
4490,MQ,TYR,DFW,103
4491,MQ,DFW,LAW,140
4492,MQ,LAW,DFW,140
4493,MQ,DFW,TYR,103
4494,MQ,GRK,DFW,134
4495,MQ,DFW,GRK,134
4496,MQ,AEX,DFW,285
4497,MQ,DFW,AEX,285
4498,MQ,SPS,DFW,113
4499,MQ,DFW,CLL,164
4500,MQ,ABI,DFW,158
4501,MQ,DFW,ABI,158
4502,MQ,DFW,TXK,181
4503,MQ,CLL,DFW,164
4504,MQ,DFW,LFT,351
4505,MQ,DFW,ACT,89
4506,MQ,GGG,DFW,140
4507,MQ,MLU,DFW,293
4508,MQ,DFW,SPS,113
4509,MQ,LFT,DFW,351
4510,MQ,ACT,DFW,89
4511,MQ,SJT,DFW,228
4512,MQ,DFW,SJT,228
4513,MQ,TXK,DFW,181
4514,MQ,DFW,GGG,140
4515,MQ,DFW,SHV,190
4516,MQ,SHV,DFW,190
4517,MQ,DFW,MLU,293
4518,MQ,LRD,DFW,394
4519,MQ,DFW,LRD,394
4520,MQ,MOB,DFW,540
4521,MQ,MCI,DAL,461
4522,MQ,DFW,XNA,281
4523,MQ,DFW,AMA,313
4524,MQ,DAL,MCI,461
4525,MQ,DAL,AUS,189
4526,MQ,VPS,DFW,626
4527,MQ,DFW,VPS,626
4528,MQ,LIT,DFW,304
4529,MQ,DFW,LIT,304
4530,MQ,PIT,DFW,1068
4531,MQ,DFW,PIT,1068
4532,MQ,AUS,DAL,189
4533,MQ,FSM,DFW,228
4534,MQ,DFW,CVG,812
4535,MQ,CID,DFW,685
4536,MQ,DFW,FNT,1003
4537,MQ,GPT,DFW,500
4538,MQ,DFW,SGF,364
4539,MQ,SGF,DFW,364
4540,MQ,DFW,GPT,500
4541,MQ,MSN,DFW,821
4542,MQ,DFW,TYS,772
4543,MQ,TYS,DFW,772
4544,MQ,CAE,DFW,922
4545,MQ,DFW,MAF,309
4546,MQ,LBB,DFW,282
4547,MQ,DFW,LBB,282
4548,MQ,BTR,DFW,383
4549,MQ,DFW,BTR,383
4550,MQ,DFW,HSV,603
4551,MQ,DFW,MOB,540
4552,MQ,HOU,DFW,247
4553,MQ,DFW,HOU,247
4554,MQ,DFW,CAE,922
4555,MQ,CRP,DFW,354
4556,MQ,DFW,CRP,354
4557,MQ,DFW,CLE,1021
4558,MQ,ICT,DFW,328
4559,MQ,DFW,ICT,328
4560,MQ,MAF,DFW,309
4561,MQ,AMA,DFW,313
4562,MQ,DFW,PNS,604
4563,MQ,PNS,DFW,604
4564,MQ,XNA,DFW,281
4565,MQ,PIA,DFW,673
4566,MQ,CMI,DFW,693
4567,MQ,DFW,CMI,693
4568,MQ,CVG,DFW,812
4569,MQ,CHA,DFW,695
4570,MQ,DFW,FWA,859
4571,MQ,DFW,CHA,695
4572,MQ,CHS,DFW,987
4573,MQ,DFW,SDF,733
4574,MQ,DFW,CHS,987
4575,MQ,SDF,DFW,733
4576,MQ,DFW,FSM,228
4577,MQ,DFW,SBA,1315
4578,MQ,SBA,DFW,1315
4579,MQ,HSV,DFW,603
4580,MQ,DFW,JAN,408
4581,MQ,DFW,CID,685
4582,MQ,DFW,LEX,785
4583,MQ,CLE,DFW,1021
4584,MQ,JAN,DFW,408
4585,MQ,GSP,DFW,862
4586,MQ,LEX,DFW,785
4587,MQ,OKC,DFW,175
4588,MQ,GSO,DFW,999
4589,MQ,DFW,GSO,999
4590,MQ,DFW,PIA,673
4591,MQ,DFW,OKC,175
4592,MQ,FNT,DFW,1003
4593,MQ,DFW,CMH,927
4594,MQ,CMH,DFW,927
4595,MQ,DFW,MKE,853
4596,MQ,MKE,DFW,853
4597,MQ,MDT,DFW,1232
4598,MQ,DFW,DSM,624
4599,MQ,DSM,DFW,624
4600,MQ,DFW,ORF,1213
4601,MQ,ORF,DFW,1213
4602,MQ,TUL,DFW,237
4603,MQ,DFW,TUL,237
4604,MQ,DFW,MSN,821
4605,MQ,DFW,EVV,642
4606,MQ,GRR,DFW,931
4607,MQ,DFW,GRR,931
4608,MQ,ROW,DFW,435
4609,MQ,DFW,ROW,435
4610,MQ,SAV,DFW,925
4611,MQ,DFW,SAV,925
4612,MQ,DFW,GSP,862
4613,MQ,MLI,DFW,691
4614,MQ,FWA,DFW,859
4615,MQ,EVV,DFW,642
4616,MQ,DFW,MDT,1232
4617,MQ,DFW,MLI,691
4618,MQ,MTJ,DFW,722
4619,MQ,DFW,MTJ,722
4620,MQ,CMH,MIA,990
4621,MQ,MIA,CMH,990
4622,MQ,FNT,ORD,223
4623,MQ,ORD,CID,196
4624,MQ,ORD,CMI,135
4625,MQ,CMI,ORD,135
4626,MQ,ORD,SYR,607
4627,MQ,CID,ORD,196
4628,MQ,ORD,DCA,612
4629,MQ,TYS,ORD,475
4630,MQ,MIA,RIC,826
4631,MQ,ORD,MKE,67
4632,MQ,ORD,XNA,522
4633,MQ,ICT,ORD,588
4634,MQ,IND,ORD,177
4635,MQ,ORD,CVG,264
4636,MQ,ORD,ROC,528
4637,MQ,MIA,CLT,650
4638,MQ,ORD,ICT,588
4639,MQ,MEM,ORD,491
4640,MQ,ORD,MSN,109
4641,MQ,ORD,SHV,733
4642,MQ,MLI,ORD,139
4643,MQ,ORD,MLI,139
4644,MQ,MOB,ORD,779
4645,MQ,ORD,OMA,416
4646,MQ,OMA,ORD,416
4647,MQ,SGF,ORD,438
4648,MQ,DCA,ORD,612
4649,MQ,ORD,MOB,779
4650,MQ,CVG,ORD,264
4651,MQ,ORD,SGF,438
4652,MQ,ORD,LIT,552
4653,MQ,BMI,ORD,116
4654,MQ,XNA,ORD,522
4655,MQ,JFK,BWI,184
4656,MQ,ORD,BMI,116
4657,MQ,LIT,ORD,552
4658,MQ,ORD,IND,177
4659,MQ,MSN,ORD,109
4660,MQ,ORD,MEM,491
4661,MQ,GRB,MQT,134
4662,MQ,ORD,GRB,174
4663,MQ,PIA,ORD,130
4664,MQ,ORD,BWI,622
4665,MQ,BWI,JFK,184
4666,MQ,ORD,EVV,273
4667,MQ,ORD,BHM,584
4668,MQ,MIA,CVG,948
4669,MQ,MKE,ORD,67
4670,MQ,ORD,CLE,316
4671,MQ,ORD,OKC,693
4672,MQ,OKC,ORD,693
4673,MQ,ORD,GRR,137
4674,MQ,GRR,ORD,137
4675,MQ,ORD,SDF,286
4676,MQ,SDF,ORD,286
4677,MQ,EVV,ORD,273
4678,MQ,BHM,ORD,584
4679,MQ,ORD,RST,268
4680,MQ,RST,ORD,268
4681,MQ,MQT,ORD,303
4682,MQ,ORD,MQT,303
4683,MQ,BWI,ORD,622
4684,MQ,TUL,ORD,585
4685,MQ,ORD,TUL,585
4686,MQ,ORD,CHA,501
4687,MQ,DAY,ORD,240
4688,MQ,CLT,ORD,599
4689,MQ,ORD,CMH,296
4690,MQ,ORD,CLT,599
4691,MQ,ORD,FWA,157
4692,MQ,PIT,ORD,412
4693,MQ,ORD,TYS,475
4694,MQ,ORD,BUF,473
4695,MQ,ROC,ORD,528
4696,MQ,ORD,ALB,723
4697,MQ,ORD,LSE,215
4698,MQ,LSE,ORD,215
4699,MQ,BNA,ORD,409
4700,MQ,ORD,FNT,223
4701,MQ,ORD,DBQ,147
4702,MQ,ORD,GPT,800
4703,MQ,ORD,BNA,409
4704,MQ,GPT,ORD,800
4705,MQ,CLT,MIA,650
4706,MQ,JAN,ORD,677
4707,MQ,ORD,PIA,130
4708,MQ,GRB,ORD,174
4709,MQ,PVD,ORD,849
4710,MQ,BUF,ORD,473
4711,MQ,ORD,DAY,240
4712,MQ,ORD,MDT,594
4713,MQ,ORD,PIT,412
4714,MQ,ORD,JAN,677
4715,MQ,ORD,GSP,577
4716,MQ,MKE,MQT,236
4717,MQ,MDT,ORD,594
4718,MQ,MQT,MKE,236
4719,MQ,ORD,PVD,849
4720,MQ,CMH,ORD,296
4721,MQ,DSM,ORD,299
4722,MQ,TVC,ORD,224
4723,MQ,CHA,ORD,501
4724,MQ,GSP,ORD,577
4725,MQ,ORD,BDL,783
4726,MQ,ORD,JFK,740
4727,MQ,ORD,RIC,642
4728,MQ,AZO,ORD,122
4729,MQ,MIA,IND,1021
4730,MQ,BDL,ORD,783
4731,MQ,IND,MIA,1021
4732,MQ,ALB,ORD,723
4733,MQ,SYR,ORD,607
4734,MQ,ORD,DSM,299
4735,MQ,RIC,ORD,642
4736,MQ,MIA,GSO,710
4737,MQ,CLE,ORD,316
4738,MQ,ORF,MIA,802
4739,MQ,MIA,ORF,802
4740,MQ,ORD,TVC,224
4741,MQ,DBQ,ORD,147
4742,MQ,HSV,ORD,510
4743,MQ,ORD,AZO,122
4744,MQ,ORD,BTR,810
4745,MQ,FWA,ORD,157
4746,MQ,RIC,MIA,826
4747,MQ,MIA,MEM,860
4748,MQ,PIT,MIA,1013
4749,MQ,ORD,HSV,510
4750,MQ,TOL,ORD,214
4751,MQ,PIT,JFK,340
4752,MQ,JFK,PIT,340
4753,MQ,ORD,PNS,794
4754,MQ,GSO,MIA,710
4755,MQ,ORD,ATL,606
4756,MQ,PNS,ORD,794
4757,MQ,ORD,TOL,214
4758,MQ,MIA,PIT,1013
4759,MQ,CVG,MIA,948
4760,MQ,MIA,SDF,911
4761,MQ,ORD,DTW,235
4762,MQ,SDF,MIA,911
4763,MQ,BTR,ORD,810
4764,MQ,JFK,ORD,740
4765,MQ,MQT,GRB,134
4766,MQ,HPN,ORD,738
4767,MQ,LEX,ORD,323
4768,MQ,ORD,LEX,323
4769,MQ,ORD,HPN,738
4770,MQ,ATL,ORD,606
4771,MQ,CLE,JFK,425
4772,MQ,JFK,CLE,425
4773,MQ,DTW,ORD,235
4774,MQ,ORD,JAX,865
4775,MQ,JAX,ORD,865
4776,MQ,ORD,VPS,800
4777,MQ,VPS,ORD,800
4778,MQ,MEM,MIA,860
4779,MQ,SHV,ORD,733
4780,MQ,XNA,MIA,1100
4781,MQ,MIA,XNA,1100
4782,MQ,RDU,JAX,408
4783,MQ,JAX,RDU,408
4784,MQ,CLE,MIA,1080
4785,MQ,MIA,CLE,1080
4786,MQ,BOS,RDU,612
4787,MQ,RDU,SDF,416
4788,MQ,SDF,RDU,416
4789,MQ,CMH,BOS,640
4790,MQ,RDU,JFK,426
4791,MQ,BOS,CMH,640
4792,MQ,RDU,XNA,868
4793,MQ,XNA,RDU,868
4794,MQ,RDU,BOS,612
4795,MQ,DCA,BNA,562
4796,MQ,BOS,DCA,399
4797,MQ,BNA,DCA,562
4798,MQ,XNA,DCA,963
4799,MQ,DCA,XNA,963
4800,MQ,DCA,BOS,399
4801,MQ,BOS,JFK,187
4802,MQ,JFK,BOS,187
4803,MQ,DCA,RDU,227
4804,MQ,RDU,DCA,227
4805,MQ,EWR,RDU,416
4806,MQ,RDU,EWR,416
4807,MQ,BDL,RDU,532
4808,MQ,JFK,RDU,426
4809,MQ,RDU,BDL,532
4810,MQ,CMH,RDU,361
4811,MQ,RDU,CMH,361
4812,MQ,RDU,MCI,904
4813,MQ,MCI,RDU,904
4814,MQ,LGA,RDU,431
4815,MQ,BNA,STL,271
4816,MQ,STL,JFK,892
4817,MQ,SGF,STL,195
4818,MQ,STL,BNA,271
4819,MQ,RDU,LGA,431
4820,MQ,JFK,STL,892
4821,MQ,STL,SGF,195
4822,MQ,DCA,JFK,213
4823,MQ,JFK,DCA,213
4824,MQ,LGA,DCA,214
4825,MQ,DCA,LGA,214
4826,MQ,LGA,CVG,585
4827,MQ,CVG,LGA,585
4828,MQ,LGA,BOS,185
4829,MQ,BOS,LGA,185
4830,MQ,DSM,LGA,1031
4831,MQ,LGA,DSM,1031
4832,MQ,LGA,XNA,1147
4833,MQ,CLE,LGA,418
4834,MQ,MSN,LGA,812
4835,MQ,LGA,SDF,658
4836,MQ,SDF,LGA,658
4837,MQ,LGA,DTW,501
4838,MQ,LGA,MSN,812
4839,MQ,XNA,LGA,1147
4840,MQ,LGA,CMH,478
4841,MQ,CMH,LGA,478
4842,MQ,FNT,LGA,530
4843,MQ,LGA,FNT,530
4844,MQ,DTW,LGA,501
4845,MQ,LGA,PIT,335
4846,MQ,PIT,LGA,335
4847,MQ,LGA,CLE,418
4848,MQ,MEM,LGA,963
4849,MQ,LGA,MEM,963
4850,MQ,CLT,LGA,544
4851,MQ,LGA,CLT,544
4852,NW,MSP,LGA,1020
4853,NW,PHX,MSP,1276
4854,NW,MSP,PHX,1276
4855,NW,BOS,MSP,1124
4856,NW,LGA,MSP,1020
4857,NW,MSP,BWI,936
4858,NW,MSP,DLH,144
4859,NW,MSP,MDW,349
4860,NW,MSP,RSW,1416
4861,NW,RSW,MSP,1416
4862,NW,MSP,ORD,334
4863,NW,ORD,MSP,334
4864,NW,RST,MSP,76
4865,NW,MSP,GFK,284
4866,NW,FSD,MSP,197
4867,NW,GFK,MSP,284
4868,NW,MSP,FSD,197
4869,NW,MSP,SNA,1522
4870,NW,MSP,MKE,297
4871,NW,BWI,MSP,936
4872,NW,IAD,MSP,908
4873,NW,MSP,PVD,1116
4874,NW,MSP,RDU,981
4875,NW,SNA,MSP,1522
4876,NW,MSP,GRB,252
4877,NW,SEA,MSP,1399
4878,NW,MSP,SEA,1399
4879,NW,MEM,MSP,700
4880,NW,MSP,IND,503
4881,NW,MEM,LAS,1416
4882,NW,DCA,MEM,762
4883,NW,LAS,MEM,1416
4884,NW,LAX,MEM,1619
4885,NW,LGA,MEM,963
4886,NW,MEM,LAX,1619
4887,NW,BWI,MEM,787
4888,NW,MSP,SAN,1532
4889,NW,MSP,DCA,931
4890,NW,MSP,JFK,1028
4891,NW,SAN,MSP,1532
4892,NW,MSP,DTW,528
4893,NW,MSN,MSP,228
4894,NW,MSP,SJC,1576
4895,NW,PHL,MSP,980
4896,NW,IND,MSP,503
4897,NW,MSP,EWR,1008
4898,NW,SJC,MSP,1576
4899,NW,MSP,JAX,1174
4900,NW,ATL,MEM,332
4901,NW,MEM,ATL,332
4902,NW,ORD,MEM,491
4903,NW,MEM,STL,256
4904,NW,LIT,MEM,129
4905,NW,DTW,SEA,1927
4906,NW,SEA,DTW,1927
4907,NW,BOS,DTW,632
4908,NW,BWI,DTW,408
4909,NW,MSP,PDX,1426
4910,NW,PDX,HNL,2603
4911,NW,HNL,PDX,2603
4912,NW,PDX,MSP,1426
4913,NW,SEA,HNL,2677
4914,NW,HNL,SEA,2677
4915,NW,MSP,SFO,1589
4916,NW,SFO,HNL,2398
4917,NW,HNL,SFO,2398
4918,NW,SFO,MSP,1589
4919,NW,DTW,DCA,405
4920,NW,DCA,DTW,405
4921,NW,DTW,FNT,56
4922,NW,GRR,DTW,120
4923,NW,DTW,MSN,312
4924,NW,MSN,DTW,312
4925,NW,FLL,DTW,1127
4926,NW,DTW,FLL,1127
4927,NW,DTW,CMH,155
4928,NW,PHX,DTW,1671
4929,NW,DTW,PHX,1671
4930,NW,BDL,DTW,548
4931,NW,DTW,MCO,957
4932,NW,DTW,LAN,74
4933,NW,LGA,DTW,501
4934,NW,DTW,LGA,501
4935,NW,DTW,TVC,207
4936,NW,MEM,LIT,129
4937,NW,STL,MEM,256
4938,NW,DTW,SAN,1957
4939,NW,DTW,IAD,383
4940,NW,SAN,DTW,1957
4941,NW,GRB,MSP,252
4942,NW,MEM,BOS,1139
4943,NW,MEM,DTW,610
4944,NW,BOS,MEM,1139
4945,NW,DTW,MEM,610
4946,NW,MEM,MSY,349
4947,NW,DTW,BDL,548
4948,NW,MSP,CLE,622
4949,NW,MSP,RST,76
4950,NW,MSY,MEM,349
4951,NW,DTW,CLE,95
4952,NW,EWR,MEM,946
4953,NW,MEM,PHX,1263
4954,NW,MEM,IND,381
4955,NW,PHX,MEM,1263
4956,NW,DTW,MBS,98
4957,NW,LAS,IND,1591
4958,NW,LAX,MSP,1536
4959,NW,MSP,BDL,1050
4960,NW,MSP,LAX,1536
4961,NW,MBS,DTW,98
4962,NW,BIS,MSP,386
4963,NW,JFK,MSP,1028
4964,NW,MEM,BWI,787
4965,NW,CLE,DTW,95
4966,NW,DTW,GRB,288
4967,NW,LAX,DTW,1979
4968,NW,DTW,LAX,1979
4969,NW,DTW,BOS,632
4970,NW,SFO,DTW,2079
4971,NW,DTW,RDU,501
4972,NW,DTW,SFO,2079
4973,NW,MCI,MEM,392
4974,NW,MEM,MCI,392
4975,NW,MSP,OMA,282
4976,NW,MKE,MSP,297
4977,NW,DCA,MSP,931
4978,NW,MSP,BOS,1124
4979,NW,ATL,DTW,594
4980,NW,DTW,AZO,113
4981,NW,MKE,DTW,238
4982,NW,DTW,MDW,229
4983,NW,SMF,MSP,1518
4984,NW,CMH,MSP,627
4985,NW,GRR,MSP,408
4986,NW,MSP,SMF,1518
4987,NW,DFW,MSP,852
4988,NW,FAR,MSP,223
4989,NW,MSP,DFW,852
4990,NW,RAP,MSP,490
4991,NW,MCO,DTW,957
4992,NW,DTW,MSP,528
4993,NW,TPA,MSP,1307
4994,NW,MSP,TPA,1307
4995,NW,MSP,BIS,386
4996,NW,MSP,MEM,700
4997,NW,BZN,MSP,874
4998,NW,CID,MSP,221
4999,NW,BHM,MEM,211
5000,NW,MEM,BHM,211
5001,NW,DTW,PDX,1953
5002,NW,DTW,ATL,594
5003,NW,MCI,DTW,629
5004,NW,ORD,DTW,235
5005,NW,DTW,SDF,306
5006,NW,DTW,PIT,201
5007,NW,BUF,DTW,240
5008,NW,DTW,MKE,238
5009,NW,DTW,ORD,235
5010,NW,DTW,TPA,983
5011,NW,TPA,DTW,983
5012,NW,BIL,MSP,748
5013,NW,SLC,MSP,991
5014,NW,MSP,DEN,680
5015,NW,JAX,MSP,1174
5016,NW,DTW,GRR,120
5017,NW,GRB,DTW,288
5018,NW,FNT,DTW,56
5019,NW,DEN,MSP,680
5020,NW,MSP,PHL,980
5021,NW,MSP,MSN,228
5022,NW,MSP,MIA,1501
5023,NW,MIA,MSP,1501
5024,NW,MSP,MCO,1310
5025,NW,MCO,MSP,1310
5026,NW,BOI,MSP,1142
5027,NW,LAS,MSP,1300
5028,NW,MSP,ANC,2518
5029,NW,MSP,FAR,223
5030,NW,MSP,GEG,1175
5031,NW,GEG,MSP,1175
5032,NW,BDL,MSP,1050
5033,NW,EWR,MSP,1008
5034,NW,LAN,MSP,455
5035,NW,MSP,LAN,455
5036,NW,MSP,ABQ,981
5037,NW,ABQ,MSP,981
5038,NW,IND,LAS,1591
5039,NW,LAS,LAX,236
5040,NW,LAX,LAS,236
5041,NW,MEM,LGA,963
5042,NW,SAT,MEM,625
5043,NW,BNA,MEM,200
5044,NW,IND,FLL,1005
5045,NW,FLL,IND,1005
5046,NW,DTW,EWR,487
5047,NW,LAN,DTW,74
5048,NW,EWR,DTW,487
5049,NW,IND,LGA,659
5050,NW,LGA,IND,659
5051,NW,MSP,SLC,991
5052,NW,MSP,COS,725
5053,NW,MSP,RAP,490
5054,NW,IND,MEM,381
5055,NW,MEM,DFW,432
5056,NW,MEM,SAT,625
5057,NW,DFW,DTW,987
5058,NW,ALB,DTW,488
5059,NW,DTW,DFW,987
5060,NW,PVD,DTW,614
5061,NW,MSP,LAS,1300
5062,NW,MHT,DTW,609
5063,NW,DTW,MHT,609
5064,NW,BNA,DTW,457
5065,NW,DTW,BUF,240
5066,NW,SYR,DTW,374
5067,NW,DTW,SYR,374
5068,NW,LAX,IND,1814
5069,NW,IND,LAX,1814
5070,NW,MSP,IAD,908
5071,NW,MDW,MSP,349
5072,NW,MSP,CMH,627
5073,NW,MSP,MOT,449
5074,NW,MOT,MSP,449
5075,NW,HNL,LAX,2556
5076,NW,LAX,HNL,2556
5077,NW,KOA,SEA,2688
5078,NW,OGG,KOA,84
5079,NW,SEA,OGG,2640
5080,NW,HNL,MSP,3972
5081,NW,MSP,HNL,3972
5082,NW,DEN,MEM,872
5083,NW,IND,MCO,828
5084,NW,MCO,IND,828
5085,NW,DTW,ROC,296
5086,NW,DTW,BNA,457
5087,NW,ROC,DTW,296
5088,NW,ANC,MSP,2518
5089,NW,SDF,MSP,603
5090,NW,MSP,SDF,603
5091,NW,TPA,MEM,656
5092,NW,MEM,TPA,656
5093,NW,MEM,MKE,556
5094,NW,MSP,TUS,1298
5095,NW,TUS,MSP,1298
5096,NW,PVD,MSP,1116
5097,NW,PBI,DTW,1087
5098,NW,DTW,PBI,1087
5099,NW,DTW,JFK,508
5100,NW,JFK,DTW,508
5101,NW,DTW,MCI,629
5102,NW,MEM,ORD,491
5103,NW,VPS,MEM,369
5104,NW,BTR,MEM,319
5105,NW,JAX,MEM,576
5106,NW,MIA,MEM,860
5107,NW,MEM,MIA,860
5108,NW,MKE,MEM,556
5109,NW,MEM,VPS,369
5110,NW,MCO,MEM,683
5111,NW,MEM,EWR,946
5112,NW,MEM,MCO,683
5113,NW,FLL,MEM,851
5114,NW,MEM,DEN,872
5115,NW,MEM,FLL,851
5116,NW,PIT,DTW,201
5117,NW,SEA,MEM,1870
5118,NW,MEM,SEA,1870
5119,NW,MIA,DTW,1145
5120,NW,DTW,MIA,1145
5121,NW,MSP,GRR,408
5122,NW,DTW,IND,231
5123,NW,IND,DTW,231
5124,NW,DTW,PHL,453
5125,NW,OMA,MSP,282
5126,NW,MSP,IAH,1034
5127,NW,SAT,MSP,1097
5128,NW,FLL,MSP,1487
5129,NW,MSP,FLL,1487
5130,NW,COS,MSP,725
5131,NW,MSP,BIL,748
5132,NW,CLT,MSP,930
5133,NW,PIT,MSP,726
5134,NW,MSP,PIT,726
5135,NW,DTW,SAT,1215
5136,NW,DTW,ALB,488
5137,NW,SAT,DTW,1215
5138,NW,TPA,IND,838
5139,NW,IND,TPA,838
5140,NW,MSP,SAT,1097
5141,NW,MSP,MCI,393
5142,NW,DTW,RSW,1085
5143,NW,DTW,DEN,1123
5144,NW,RSW,DTW,1085
5145,NW,DTW,BWI,408
5146,NW,DTW,STL,440
5147,NW,IAH,MSP,1034
5148,NW,MSP,HDN,774
5149,NW,BNA,MSP,695
5150,NW,MSP,BNA,695
5151,NW,DTW,LAS,1750
5152,NW,LAS,DTW,1750
5153,NW,DLH,MSP,144
5154,NW,TVC,DTW,207
5155,NW,MSP,STL,449
5156,NW,LSE,MSP,120
5157,NW,TVC,MSP,375
5158,NW,DEN,DTW,1123
5159,NW,PHL,DTW,453
5160,NW,MEM,BNA,200
5161,NW,MSP,BZN,874
5162,NW,RDU,MSP,981
5163,NW,MSP,ATL,906
5164,NW,MSP,BOI,1142
5165,NW,MSP,SJU,2404
5166,NW,SJU,MSP,2404
5167,NW,IAD,DTW,383
5168,NW,STL,DTW,440
5169,NW,DTW,ORF,529
5170,NW,MDW,DTW,229
5171,NW,DTW,BHM,625
5172,NW,OKC,MEM,432
5173,NW,MEM,CMH,518
5174,NW,ATL,MSP,906
5175,NW,DTW,PVD,614
5176,NW,ORF,DTW,529
5177,NW,STL,MSP,449
5178,NW,AZO,MSP,426
5179,NW,MSP,MSO,1013
5180,NW,MSO,MSP,1013
5181,NW,MSP,BUF,734
5182,NW,BUF,MSP,734
5183,NW,MEM,BTR,319
5184,NW,MEM,OKC,432
5185,NW,MCI,MSP,393
5186,NW,MCO,FNT,1011
5187,NW,FNT,MCO,1011
5188,NW,DTW,CLT,500
5189,NW,MEM,JAX,576
5190,NW,OMA,MEM,538
5191,NW,MEM,OMA,538
5192,NW,CLT,DTW,500
5193,NW,CMH,DTW,155
5194,NW,DTW,JAX,814
5195,NW,JAX,DTW,814
5196,NW,IAH,MEM,469
5197,NW,MEM,IAH,469
5198,NW,DTW,SRQ,1023
5199,NW,SRQ,DTW,1023
5200,NW,SJU,DTW,1929
5201,NW,DTW,SJU,1929
5202,NW,HDN,MSP,774
5203,NW,IAH,DTW,1076
5204,NW,DTW,IAH,1076
5205,NW,MSP,EGE,788
5206,NW,EGE,MSP,788
5207,NW,MEM,DCA,762
